location,latitude,longitude,date,time,person_count
籃球場,25.0421,121.535,2025-07-03,13:00,19
籃球場,25.0421,121.535,2025-07-03,13:30,0
籃球場,25.0421,121.535,2025-07-03,14:00,23
籃球場,25.0421,121.535,2025-07-03,14:30,29
籃球場,25.0421,121.535,2025-07-03,15:00,32
籃球場,25.0421,121.535,2025-07-03,15:30,28
籃球場,25.0421,121.535,2025-07-03,16:00,45
籃球場,25.0421,121.535,2025-07-03,16:30,22
籃球場,25.0421,121.535,2025-07-03,17:00,30
籃球場,25.0421,121.535,2025-07-03,17:30,48
籃球場,25.0421,121.535,2025-07-03,18:00,31
籃球場,25.0421,121.535,2025-07-03,18:30,19
籃球場,25.0421,121.535,2025-07-03,19:00,20
籃球場,25.0421,121.535,2025-07-03,19:30,19
籃球場,25.0421,121.535,2025-07-03,20:00,20
籃球場,25.0421,121.535,2025-07-03,20:30,3
籃球場,25.0421,121.535,2025-07-03,21:00,22
籃球場,25.0421,121.535,2025-07-03,21:30,26
籃球場,25.0421,121.535,2025-07-03,22:00,12
籃球場,25.0421,121.535,2025-07-03,22:30,18
籃球場,25.0421,121.535,2025-07-03,23:00,26
籃球場,25.0421,121.535,2025-07-03,23:30,16
K館,25.0425,121.5345,2025-07-03,00:00,13
K館,25.0425,121.5345,2025-07-03,00:30,28
K館,25.0425,121.5345,2025-07-03,01:00,31
K館,25.0425,121.5345,2025-07-03,01:30,22
K館,25.0425,121.5345,2025-07-03,02:00,23
K館,25.0425,121.5345,2025-07-03,02:30,28
K館,25.0425,121.5345,2025-07-03,03:00,7
K館,25.0425,121.5345,2025-07-03,03:30,16
K館,25.0425,121.5345,2025-07-03,04:00,19
K館,25.0425,121.5345,2025-07-03,04:30,15
K館,25.0425,121.5345,2025-07-03,05:00,34
K館,25.0425,121.5345,2025-07-03,05:30,30
K館,25.0425,121.5345,2025-07-03,06:00,27
K館,25.0425,121.5345,2025-07-03,06:30,23
K館,25.0425,121.5345,2025-07-03,07:00,36
K館,25.0425,121.5345,2025-07-03,07:30,25
K館,25.0425,121.5345,2025-07-03,08:00,27
K館,25.0425,121.5345,2025-07-03,08:30,38
K館,25.0425,121.5345,2025-07-03,09:00,42
K館,25.0425,121.5345,2025-07-03,09:30,32
K館,25.0425,121.5345,2025-07-03,10:00,28
K館,25.0425,121.5345,2025-07-03,10:30,8
K館,25.0425,121.5345,2025-07-03,11:00,10
K館,25.0425,121.5345,2025-07-03,11:30,9
K館,25.0425,121.5345,2025-07-03,12:00,29
K館,25.0425,121.5345,2025-07-03,12:30,33
K館,25.0425,121.5345,2025-07-03,13:00,11
K館,25.0425,121.5345,2025-07-03,13:30,34
K館,25.0425,121.5345,2025-07-03,14:00,13
K館,25.0425,121.5345,2025-07-03,14:30,12
K館,25.0425,121.5345,2025-07-03,15:00,24
K館,25.0425,121.5345,2025-07-03,15:30,19
K館,25.0425,121.5345,2025-07-03,16:00,27
K館,25.0425,121.5345,2025-07-03,16:30,9
K館,25.0425,121.5345,2025-07-03,17:00,39
K館,25.0425,121.5345,2025-07-03,17:30,26
K館,25.0425,121.5345,2025-07-03,18:00,38
K館,25.0425,121.5345,2025-07-03,18:30,14
K館,25.0425,121.5345,2025-07-03,19:00,20
K館,25.0425,121.5345,2025-07-03,19:30,30
K館,25.0425,121.5345,2025-07-03,20:00,9
K館,25.0425,121.5345,2025-07-03,20:30,24
K館,25.0425,121.5345,2025-07-03,21:00,15
K館,25.0425,121.5345,2025-07-03,21:30,13
K館,25.0425,121.5345,2025-07-03,22:00,38
K館,25.0425,121.5345,2025-07-03,22:30,23
K館,25.0425,121.5345,2025-07-03,23:00,31
K館,25.0425,121.5345,2025-07-03,23:30,40
福利社,25.0419,121.5348,2025-07-03,00:00,16
福利社,25.0419,121.5348,2025-07-03,00:30,8
福利社,25.0419,121.5348,2025-07-03,01:00,8
福利社,25.0419,121.5348,2025-07-03,01:30,8
福利社,25.0419,121.5348,2025-07-03,02:00,12
福利社,25.0419,121.5348,2025-07-03,02:30,10
福利社,25.0419,121.5348,2025-07-03,03:00,5
福利社,25.0419,121.5348,2025-07-03,03:30,13
福利社,25.0419,121.5348,2025-07-03,04:00,11
福利社,25.0419,121.5348,2025-07-03,04:30,3
福利社,25.0419,121.5348,2025-07-03,05:00,8
福利社,25.0419,121.5348,2025-07-03,05:30,11
福利社,25.0419,121.5348,2025-07-03,06:00,7
福利社,25.0419,121.5348,2025-07-03,06:30,11
福利社,25.0419,121.5348,2025-07-03,07:00,12
福利社,25.0419,121.5348,2025-07-03,07:30,7
福利社,25.0419,121.5348,2025-07-03,08:00,14
福利社,25.0419,121.5348,2025-07-03,08:30,5
福利社,25.0419,121.5348,2025-07-03,09:00,11
福利社,25.0419,121.5348,2025-07-03,09:30,12
福利社,25.0419,121.5348,2025-07-03,10:00,14
福利社,25.0419,121.5348,2025-07-03,10:30,9
福利社,25.0419,121.5348,2025-07-03,11:00,11
福利社,25.0419,121.5348,2025-07-03,11:30,7
福利社,25.0419,121.5348,2025-07-03,12:00,10
福利社,25.0419,121.5348,2025-07-03,12:30,2
福利社,25.0419,121.5348,2025-07-03,13:00,11
福利社,25.0419,121.5348,2025-07-03,13:30,9
福利社,25.0419,121.5348,2025-07-03,14:00,13
福利社,25.0419,121.5348,2025-07-03,14:30,17
福利社,25.0419,121.5348,2025-07-03,15:00,15
福利社,25.0419,121.5348,2025-07-03,15:30,8
福利社,25.0419,121.5348,2025-07-03,16:00,11
福利社,25.0419,121.5348,2025-07-03,16:30,3
福利社,25.0419,121.5348,2025-07-03,17:00,9
福利社,25.0419,121.5348,2025-07-03,17:30,11
福利社,25.0419,121.5348,2025-07-03,18:00,15
福利社,25.0419,121.5348,2025-07-03,18:30,7
福利社,25.0419,121.5348,2025-07-03,19:00,8
福利社,25.0419,121.5348,2025-07-03,19:30,13
福利社,25.0419,121.5348,2025-07-03,20:00,8
福利社,25.0419,121.5348,2025-07-03,20:30,6
福利社,25.0419,121.5348,2025-07-03,21:00,8
福利社,25.0419,121.5348,2025-07-03,21:30,9
福利社,25.0419,121.5348,2025-07-03,22:00,15
福利社,25.0419,121.5348,2025-07-03,22:30,9
福利社,25.0419,121.5348,2025-07-03,23:00,7
福利社,25.0419,121.5348,2025-07-03,23:30,12
販賣機1,25.0422,121.5349,2025-07-03,00:00,4
販賣機1,25.0422,121.5349,2025-07-03,00:30,0
販賣機1,25.0422,121.5349,2025-07-03,01:00,0
販賣機1,25.0422,121.5349,2025-07-03,01:30,4
販賣機1,25.0422,121.5349,2025-07-03,02:00,4
販賣機1,25.0422,121.5349,2025-07-03,02:30,5
販賣機1,25.0422,121.5349,2025-07-03,03:00,5
販賣機1,25.0422,121.5349,2025-07-03,03:30,4
販賣機1,25.0422,121.5349,2025-07-03,04:00,5
販賣機1,25.0422,121.5349,2025-07-03,04:30,5
販賣機1,25.0422,121.5349,2025-07-03,05:00,5
販賣機1,25.0422,121.5349,2025-07-03,05:30,6
販賣機1,25.0422,121.5349,2025-07-03,06:00,6
販賣機1,25.0422,121.5349,2025-07-03,06:30,7
販賣機1,25.0422,121.5349,2025-07-03,07:00,2
販賣機1,25.0422,121.5349,2025-07-03,07:30,6
販賣機1,25.0422,121.5349,2025-07-03,08:00,7
販賣機1,25.0422,121.5349,2025-07-03,08:30,7
販賣機1,25.0422,121.5349,2025-07-03,09:00,3
販賣機1,25.0422,121.5349,2025-07-03,09:30,3
販賣機1,25.0422,121.5349,2025-07-03,10:00,4
販賣機1,25.0422,121.5349,2025-07-03,10:30,5
販賣機1,25.0422,121.5349,2025-07-03,11:00,9
販賣機1,25.0422,121.5349,2025-07-03,11:30,4
販賣機1,25.0422,121.5349,2025-07-03,12:00,3
販賣機1,25.0422,121.5349,2025-07-03,12:30,4
販賣機1,25.0422,121.5349,2025-07-03,13:00,7
販賣機1,25.0422,121.5349,2025-07-03,13:30,2
販賣機1,25.0422,121.5349,2025-07-03,14:00,5
販賣機1,25.0422,121.5349,2025-07-03,14:30,3
販賣機1,25.0422,121.5349,2025-07-03,15:00,3
販賣機1,25.0422,121.5349,2025-07-03,15:30,8
販賣機1,25.0422,121.5349,2025-07-03,16:00,3
販賣機1,25.0422,121.5349,2025-07-03,16:30,2
販賣機1,25.0422,121.5349,2025-07-03,17:00,7
販賣機1,25.0422,121.5349,2025-07-03,17:30,4
販賣機1,25.0422,121.5349,2025-07-03,18:00,2
販賣機1,25.0422,121.5349,2025-07-03,18:30,2
販賣機1,25.0422,121.5349,2025-07-03,19:00,6
販賣機1,25.0422,121.5349,2025-07-03,19:30,7
販賣機1,25.0422,121.5349,2025-07-03,20:00,8
販賣機1,25.0422,121.5349,2025-07-03,20:30,1
販賣機1,25.0422,121.5349,2025-07-03,21:00,6
販賣機1,25.0422,121.5349,2025-07-03,21:30,5
販賣機1,25.0422,121.5349,2025-07-03,22:00,2
販賣機1,25.0422,121.5349,2025-07-03,22:30,3
販賣機1,25.0422,121.5349,2025-07-03,23:00,11
販賣機1,25.0422,121.5349,2025-07-03,23:30,6
販賣機2,25.0418,121.5346,2025-07-03,00:00,1
販賣機2,25.0418,121.5346,2025-07-03,00:30,2
販賣機2,25.0418,121.5346,2025-07-03,01:00,4
販賣機2,25.0418,121.5346,2025-07-03,01:30,5
販賣機2,25.0418,121.5346,2025-07-03,02:00,3
販賣機2,25.0418,121.5346,2025-07-03,02:30,3
販賣機2,25.0418,121.5346,2025-07-03,03:00,5
販賣機2,25.0418,121.5346,2025-07-03,03:30,5
販賣機2,25.0418,121.5346,2025-07-03,04:00,3
販賣機2,25.0418,121.5346,2025-07-03,04:30,5
販賣機2,25.0418,121.5346,2025-07-03,05:00,5
販賣機2,25.0418,121.5346,2025-07-03,05:30,6
販賣機2,25.0418,121.5346,2025-07-03,06:00,5
販賣機2,25.0418,121.5346,2025-07-03,06:30,5
販賣機2,25.0418,121.5346,2025-07-03,07:00,4
販賣機2,25.0418,121.5346,2025-07-03,07:30,1
販賣機2,25.0418,121.5346,2025-07-03,08:00,4
販賣機2,25.0418,121.5346,2025-07-03,08:30,4
販賣機2,25.0418,121.5346,2025-07-03,09:00,7
販賣機2,25.0418,121.5346,2025-07-03,09:30,6
販賣機2,25.0418,121.5346,2025-07-03,10:00,4
販賣機2,25.0418,121.5346,2025-07-03,10:30,4
販賣機2,25.0418,121.5346,2025-07-03,11:00,4
販賣機2,25.0418,121.5346,2025-07-03,11:30,8
販賣機2,25.0418,121.5346,2025-07-03,12:00,3
販賣機2,25.0418,121.5346,2025-07-03,12:30,8
販賣機2,25.0418,121.5346,2025-07-03,13:00,0
販賣機2,25.0418,121.5346,2025-07-03,13:30,5
販賣機2,25.0418,121.5346,2025-07-03,14:00,2
販賣機2,25.0418,121.5346,2025-07-03,14:30,6
販賣機2,25.0418,121.5346,2025-07-03,15:00,9
販賣機2,25.0418,121.5346,2025-07-03,15:30,5
販賣機2,25.0418,121.5346,2025-07-03,16:00,1
販賣機2,25.0418,121.5346,2025-07-03,16:30,7
販賣機2,25.0418,121.5346,2025-07-03,17:00,4
販賣機2,25.0418,121.5346,2025-07-03,17:30,3
販賣機2,25.0418,121.5346,2025-07-03,18:00,4
販賣機2,25.0418,121.5346,2025-07-03,18:30,2
販賣機2,25.0418,121.5346,2025-07-03,19:00,3
販賣機2,25.0418,121.5346,2025-07-03,19:30,5
販賣機2,25.0418,121.5346,2025-07-03,20:00,7
販賣機2,25.0418,121.5346,2025-07-03,20:30,9
販賣機2,25.0418,121.5346,2025-07-03,21:00,4
販賣機2,25.0418,121.5346,2025-07-03,21:30,7
販賣機2,25.0418,121.5346,2025-07-03,22:00,6
販賣機2,25.0418,121.5346,2025-07-03,22:30,5
販賣機2,25.0418,121.5346,2025-07-03,23:00,8
販賣機2,25.0418,121.5346,2025-07-03,23:30,2
籃球場,25.0421,121.535,2025-07-04,00:00,22
籃球場,25.0421,121.535,2025-07-04,00:30,24
籃球場,25.0421,121.535,2025-07-04,01:00,3
籃球場,25.0421,121.535,2025-07-04,01:30,36
籃球場,25.0421,121.535,2025-07-04,02:00,26
籃球場,25.0421,121.535,2025-07-04,02:30,27
籃球場,25.0421,121.535,2025-07-04,03:00,34
籃球場,25.0421,121.535,2025-07-04,03:30,30
籃球場,25.0421,121.535,2025-07-04,04:00,2
籃球場,25.0421,121.535,2025-07-04,04:30,28
籃球場,25.0421,121.535,2025-07-04,05:00,24
籃球場,25.0421,121.535,2025-07-04,05:30,32
籃球場,25.0421,121.535,2025-07-04,06:00,16
籃球場,25.0421,121.535,2025-07-04,06:30,36
籃球場,25.0421,121.535,2025-07-04,07:00,34
籃球場,25.0421,121.535,2025-07-04,07:30,25
籃球場,25.0421,121.535,2025-07-04,08:00,23
籃球場,25.0421,121.535,2025-07-04,08:30,26
籃球場,25.0421,121.535,2025-07-04,09:00,34
籃球場,25.0421,121.535,2025-07-04,09:30,21
籃球場,25.0421,121.535,2025-07-04,10:00,13
籃球場,25.0421,121.535,2025-07-04,10:30,32
籃球場,25.0421,121.535,2025-07-04,11:00,26
籃球場,25.0421,121.535,2025-07-04,11:30,19
籃球場,25.0421,121.535,2025-07-04,12:00,20
籃球場,25.0421,121.535,2025-07-04,12:30,25
籃球場,25.0421,121.535,2025-07-04,13:00,21
籃球場,25.0421,121.535,2025-07-04,13:30,23
籃球場,25.0421,121.535,2025-07-04,14:00,30
籃球場,25.0421,121.535,2025-07-04,14:30,35
籃球場,25.0421,121.535,2025-07-04,15:00,24
籃球場,25.0421,121.535,2025-07-04,15:30,46
籃球場,25.0421,121.535,2025-07-04,16:00,24
籃球場,25.0421,121.535,2025-07-04,16:30,24
籃球場,25.0421,121.535,2025-07-04,17:00,28
籃球場,25.0421,121.535,2025-07-04,17:30,25
籃球場,25.0421,121.535,2025-07-04,18:00,21
籃球場,25.0421,121.535,2025-07-04,18:30,11
籃球場,25.0421,121.535,2025-07-04,19:00,26
籃球場,25.0421,121.535,2025-07-04,19:30,36
籃球場,25.0421,121.535,2025-07-04,20:00,4
籃球場,25.0421,121.535,2025-07-04,20:30,28
籃球場,25.0421,121.535,2025-07-04,21:00,31
籃球場,25.0421,121.535,2025-07-04,21:30,19
籃球場,25.0421,121.535,2025-07-04,22:00,16
籃球場,25.0421,121.535,2025-07-04,22:30,28
籃球場,25.0421,121.535,2025-07-04,23:00,23
籃球場,25.0421,121.535,2025-07-04,23:30,22
K館,25.0425,121.5345,2025-07-04,00:00,37
K館,25.0425,121.5345,2025-07-04,00:30,8
K館,25.0425,121.5345,2025-07-04,01:00,28
K館,25.0425,121.5345,2025-07-04,01:30,10
K館,25.0425,121.5345,2025-07-04,02:00,23
K館,25.0425,121.5345,2025-07-04,02:30,36
K館,25.0425,121.5345,2025-07-04,03:00,31
K館,25.0425,121.5345,2025-07-04,03:30,20
K館,25.0425,121.5345,2025-07-04,04:00,12
K館,25.0425,121.5345,2025-07-04,04:30,36
K館,25.0425,121.5345,2025-07-04,05:00,26
K館,25.0425,121.5345,2025-07-04,05:30,33
K館,25.0425,121.5345,2025-07-04,06:00,15
K館,25.0425,121.5345,2025-07-04,06:30,16
K館,25.0425,121.5345,2025-07-04,07:00,22
K館,25.0425,121.5345,2025-07-04,07:30,5
K館,25.0425,121.5345,2025-07-04,08:00,21
K館,25.0425,121.5345,2025-07-04,08:30,34
K館,25.0425,121.5345,2025-07-04,09:00,34
K館,25.0425,121.5345,2025-07-04,09:30,31
K館,25.0425,121.5345,2025-07-04,10:00,28
K館,25.0425,121.5345,2025-07-04,10:30,14
K館,25.0425,121.5345,2025-07-04,11:00,45
K館,25.0425,121.5345,2025-07-04,11:30,32
K館,25.0425,121.5345,2025-07-04,12:00,40
K館,25.0425,121.5345,2025-07-04,12:30,36
K館,25.0425,121.5345,2025-07-04,13:00,9
K館,25.0425,121.5345,2025-07-04,13:30,14
K館,25.0425,121.5345,2025-07-04,14:00,36
K館,25.0425,121.5345,2025-07-04,14:30,18
K館,25.0425,121.5345,2025-07-04,15:00,27
K館,25.0425,121.5345,2025-07-04,15:30,21
K館,25.0425,121.5345,2025-07-04,16:00,16
K館,25.0425,121.5345,2025-07-04,16:30,10
K館,25.0425,121.5345,2025-07-04,17:00,34
K館,25.0425,121.5345,2025-07-04,17:30,21
K館,25.0425,121.5345,2025-07-04,18:00,24
K館,25.0425,121.5345,2025-07-04,18:30,19
K館,25.0425,121.5345,2025-07-04,19:00,26
K館,25.0425,121.5345,2025-07-04,19:30,25
K館,25.0425,121.5345,2025-07-04,20:00,3
K館,25.0425,121.5345,2025-07-04,20:30,29
K館,25.0425,121.5345,2025-07-04,21:00,24
K館,25.0425,121.5345,2025-07-04,21:30,9
K館,25.0425,121.5345,2025-07-04,22:00,30
K館,25.0425,121.5345,2025-07-04,22:30,18
K館,25.0425,121.5345,2025-07-04,23:00,18
K館,25.0425,121.5345,2025-07-04,23:30,27
福利社,25.0419,121.5348,2025-07-04,00:00,10
福利社,25.0419,121.5348,2025-07-04,00:30,12
福利社,25.0419,121.5348,2025-07-04,01:00,12
福利社,25.0419,121.5348,2025-07-04,01:30,10
福利社,25.0419,121.5348,2025-07-04,02:00,13
福利社,25.0419,121.5348,2025-07-04,02:30,10
福利社,25.0419,121.5348,2025-07-04,03:00,1
福利社,25.0419,121.5348,2025-07-04,03:30,13
福利社,25.0419,121.5348,2025-07-04,04:00,4
福利社,25.0419,121.5348,2025-07-04,04:30,14
福利社,25.0419,121.5348,2025-07-04,05:00,13
福利社,25.0419,121.5348,2025-07-04,05:30,12
福利社,25.0419,121.5348,2025-07-04,06:00,6
福利社,25.0419,121.5348,2025-07-04,06:30,7
福利社,25.0419,121.5348,2025-07-04,07:00,13
福利社,25.0419,121.5348,2025-07-04,07:30,8
福利社,25.0419,121.5348,2025-07-04,08:00,9
福利社,25.0419,121.5348,2025-07-04,08:30,11
福利社,25.0419,121.5348,2025-07-04,09:00,11
福利社,25.0419,121.5348,2025-07-04,09:30,8
福利社,25.0419,121.5348,2025-07-04,10:00,11
福利社,25.0419,121.5348,2025-07-04,10:30,7
福利社,25.0419,121.5348,2025-07-04,11:00,13
福利社,25.0419,121.5348,2025-07-04,11:30,6
福利社,25.0419,121.5348,2025-07-04,12:00,9
福利社,25.0419,121.5348,2025-07-04,12:30,9
福利社,25.0419,121.5348,2025-07-04,13:00,9
福利社,25.0419,121.5348,2025-07-04,13:30,8
福利社,25.0419,121.5348,2025-07-04,14:00,7
福利社,25.0419,121.5348,2025-07-04,14:30,8
福利社,25.0419,121.5348,2025-07-04,15:00,9
福利社,25.0419,121.5348,2025-07-04,15:30,11
福利社,25.0419,121.5348,2025-07-04,16:00,7
福利社,25.0419,121.5348,2025-07-04,16:30,6
福利社,25.0419,121.5348,2025-07-04,17:00,7
福利社,25.0419,121.5348,2025-07-04,17:30,10
福利社,25.0419,121.5348,2025-07-04,18:00,8
福利社,25.0419,121.5348,2025-07-04,18:30,10
福利社,25.0419,121.5348,2025-07-04,19:00,10
福利社,25.0419,121.5348,2025-07-04,19:30,10
福利社,25.0419,121.5348,2025-07-04,20:00,16
福利社,25.0419,121.5348,2025-07-04,20:30,8
福利社,25.0419,121.5348,2025-07-04,21:00,9
福利社,25.0419,121.5348,2025-07-04,21:30,9
福利社,25.0419,121.5348,2025-07-04,22:00,13
福利社,25.0419,121.5348,2025-07-04,22:30,2
福利社,25.0419,121.5348,2025-07-04,23:00,8
福利社,25.0419,121.5348,2025-07-04,23:30,9
販賣機1,25.0422,121.5349,2025-07-04,00:00,3
販賣機1,25.0422,121.5349,2025-07-04,00:30,7
販賣機1,25.0422,121.5349,2025-07-04,01:00,4
販賣機1,25.0422,121.5349,2025-07-04,01:30,7
販賣機1,25.0422,121.5349,2025-07-04,02:00,2
販賣機1,25.0422,121.5349,2025-07-04,02:30,5
販賣機1,25.0422,121.5349,2025-07-04,03:00,1
販賣機1,25.0422,121.5349,2025-07-04,03:30,5
販賣機1,25.0422,121.5349,2025-07-04,04:00,0
販賣機1,25.0422,121.5349,2025-07-04,04:30,8
販賣機1,25.0422,121.5349,2025-07-04,05:00,4
販賣機1,25.0422,121.5349,2025-07-04,05:30,3
販賣機1,25.0422,121.5349,2025-07-04,06:00,4
販賣機1,25.0422,121.5349,2025-07-04,06:30,4
販賣機1,25.0422,121.5349,2025-07-04,07:00,5
販賣機1,25.0422,121.5349,2025-07-04,07:30,2
販賣機1,25.0422,121.5349,2025-07-04,08:00,5
販賣機1,25.0422,121.5349,2025-07-04,08:30,3
販賣機1,25.0422,121.5349,2025-07-04,09:00,4
販賣機1,25.0422,121.5349,2025-07-04,09:30,5
販賣機1,25.0422,121.5349,2025-07-04,10:00,4
販賣機1,25.0422,121.5349,2025-07-04,10:30,2
販賣機1,25.0422,121.5349,2025-07-04,11:00,5
販賣機1,25.0422,121.5349,2025-07-04,11:30,2
販賣機1,25.0422,121.5349,2025-07-04,12:00,7
販賣機1,25.0422,121.5349,2025-07-04,12:30,2
販賣機1,25.0422,121.5349,2025-07-04,13:00,3
販賣機1,25.0422,121.5349,2025-07-04,13:30,5
販賣機1,25.0422,121.5349,2025-07-04,14:00,2
販賣機1,25.0422,121.5349,2025-07-04,14:30,4
販賣機1,25.0422,121.5349,2025-07-04,15:00,3
販賣機1,25.0422,121.5349,2025-07-04,15:30,3
販賣機1,25.0422,121.5349,2025-07-04,16:00,6
販賣機1,25.0422,121.5349,2025-07-04,16:30,1
販賣機1,25.0422,121.5349,2025-07-04,17:00,5
販賣機1,25.0422,121.5349,2025-07-04,17:30,6
販賣機1,25.0422,121.5349,2025-07-04,18:00,5
販賣機1,25.0422,121.5349,2025-07-04,18:30,4
販賣機1,25.0422,121.5349,2025-07-04,19:00,5
販賣機1,25.0422,121.5349,2025-07-04,19:30,8
販賣機1,25.0422,121.5349,2025-07-04,20:00,5
販賣機1,25.0422,121.5349,2025-07-04,20:30,3
販賣機1,25.0422,121.5349,2025-07-04,21:00,2
販賣機1,25.0422,121.5349,2025-07-04,21:30,2
販賣機1,25.0422,121.5349,2025-07-04,22:00,4
販賣機1,25.0422,121.5349,2025-07-04,22:30,3
販賣機1,25.0422,121.5349,2025-07-04,23:00,7
販賣機1,25.0422,121.5349,2025-07-04,23:30,5
販賣機2,25.0418,121.5346,2025-07-04,00:00,6
販賣機2,25.0418,121.5346,2025-07-04,00:30,5
販賣機2,25.0418,121.5346,2025-07-04,01:00,3
販賣機2,25.0418,121.5346,2025-07-04,01:30,6
販賣機2,25.0418,121.5346,2025-07-04,02:00,4
販賣機2,25.0418,121.5346,2025-07-04,02:30,4
販賣機2,25.0418,121.5346,2025-07-04,03:00,2
販賣機2,25.0418,121.5346,2025-07-04,03:30,0
販賣機2,25.0418,121.5346,2025-07-04,04:00,6
販賣機2,25.0418,121.5346,2025-07-04,04:30,5
販賣機2,25.0418,121.5346,2025-07-04,05:00,4
販賣機2,25.0418,121.5346,2025-07-04,05:30,1
販賣機2,25.0418,121.5346,2025-07-04,06:00,5
販賣機2,25.0418,121.5346,2025-07-04,06:30,3
販賣機2,25.0418,121.5346,2025-07-04,07:00,4
販賣機2,25.0418,121.5346,2025-07-04,07:30,2
販賣機2,25.0418,121.5346,2025-07-04,08:00,3
販賣機2,25.0418,121.5346,2025-07-04,08:30,4
販賣機2,25.0418,121.5346,2025-07-04,09:00,5
販賣機2,25.0418,121.5346,2025-07-04,09:30,4
販賣機2,25.0418,121.5346,2025-07-04,10:00,6
販賣機2,25.0418,121.5346,2025-07-04,10:30,7
販賣機2,25.0418,121.5346,2025-07-04,11:00,4
販賣機2,25.0418,121.5346,2025-07-04,11:30,2
販賣機2,25.0418,121.5346,2025-07-04,12:00,0
販賣機2,25.0418,121.5346,2025-07-04,12:30,4
販賣機2,25.0418,121.5346,2025-07-04,13:00,7
販賣機2,25.0418,121.5346,2025-07-04,13:30,2
販賣機2,25.0418,121.5346,2025-07-04,14:00,2
販賣機2,25.0418,121.5346,2025-07-04,14:30,4
販賣機2,25.0418,121.5346,2025-07-04,15:00,4
販賣機2,25.0418,121.5346,2025-07-04,15:30,5
販賣機2,25.0418,121.5346,2025-07-04,16:00,4
販賣機2,25.0418,121.5346,2025-07-04,16:30,6
販賣機2,25.0418,121.5346,2025-07-04,17:00,6
販賣機2,25.0418,121.5346,2025-07-04,17:30,7
販賣機2,25.0418,121.5346,2025-07-04,18:00,6
販賣機2,25.0418,121.5346,2025-07-04,18:30,7
販賣機2,25.0418,121.5346,2025-07-04,19:00,4
販賣機2,25.0418,121.5346,2025-07-04,19:30,6
販賣機2,25.0418,121.5346,2025-07-04,20:00,3
販賣機2,25.0418,121.5346,2025-07-04,20:30,3
販賣機2,25.0418,121.5346,2025-07-04,21:00,4
販賣機2,25.0418,121.5346,2025-07-04,21:30,4
販賣機2,25.0418,121.5346,2025-07-04,22:00,6
販賣機2,25.0418,121.5346,2025-07-04,22:30,8
販賣機2,25.0418,121.5346,2025-07-04,23:00,7
販賣機2,25.0418,121.5346,2025-07-04,23:30,6
籃球場,25.0421,121.535,2025-07-05,00:00,32
籃球場,25.0421,121.535,2025-07-05,00:30,38
籃球場,25.0421,121.535,2025-07-05,01:00,26
籃球場,25.0421,121.535,2025-07-05,01:30,22
籃球場,25.0421,121.535,2025-07-05,02:00,37
籃球場,25.0421,121.535,2025-07-05,02:30,26
籃球場,25.0421,121.535,2025-07-05,03:00,24
籃球場,25.0421,121.535,2025-07-05,03:30,19
籃球場,25.0421,121.535,2025-07-05,04:00,36
籃球場,25.0421,121.535,2025-07-05,04:30,30
籃球場,25.0421,121.535,2025-07-05,05:00,16
籃球場,25.0421,121.535,2025-07-05,05:30,17
籃球場,25.0421,121.535,2025-07-05,06:00,32
籃球場,25.0421,121.535,2025-07-05,06:30,35
籃球場,25.0421,121.535,2025-07-05,07:00,16
籃球場,25.0421,121.535,2025-07-05,07:30,16
籃球場,25.0421,121.535,2025-07-05,08:00,22
籃球場,25.0421,121.535,2025-07-05,08:30,3
籃球場,25.0421,121.535,2025-07-05,09:00,22
籃球場,25.0421,121.535,2025-07-05,09:30,28
籃球場,25.0421,121.535,2025-07-05,10:00,21
籃球場,25.0421,121.535,2025-07-05,10:30,12
籃球場,25.0421,121.535,2025-07-05,11:00,19
籃球場,25.0421,121.535,2025-07-05,11:30,26
籃球場,25.0421,121.535,2025-07-05,12:00,22
籃球場,25.0421,121.535,2025-07-05,12:30,27
籃球場,25.0421,121.535,2025-07-05,13:00,30
籃球場,25.0421,121.535,2025-07-05,13:30,29
籃球場,25.0421,121.535,2025-07-05,14:00,37
籃球場,25.0421,121.535,2025-07-05,14:30,18
籃球場,25.0421,121.535,2025-07-05,15:00,24
籃球場,25.0421,121.535,2025-07-05,15:30,31
籃球場,25.0421,121.535,2025-07-05,16:00,31
籃球場,25.0421,121.535,2025-07-05,16:30,16
籃球場,25.0421,121.535,2025-07-05,17:00,39
籃球場,25.0421,121.535,2025-07-05,17:30,37
籃球場,25.0421,121.535,2025-07-05,18:00,21
籃球場,25.0421,121.535,2025-07-05,18:30,32
籃球場,25.0421,121.535,2025-07-05,19:00,24
籃球場,25.0421,121.535,2025-07-05,19:30,20
籃球場,25.0421,121.535,2025-07-05,20:00,34
籃球場,25.0421,121.535,2025-07-05,20:30,26
籃球場,25.0421,121.535,2025-07-05,21:00,34
籃球場,25.0421,121.535,2025-07-05,21:30,29
籃球場,25.0421,121.535,2025-07-05,22:00,25
籃球場,25.0421,121.535,2025-07-05,22:30,23
籃球場,25.0421,121.535,2025-07-05,23:00,33
籃球場,25.0421,121.535,2025-07-05,23:30,39
K館,25.0425,121.5345,2025-07-05,00:00,12
K館,25.0425,121.5345,2025-07-05,00:30,47
K館,25.0425,121.5345,2025-07-05,01:00,22
K館,25.0425,121.5345,2025-07-05,01:30,23
K館,25.0425,121.5345,2025-07-05,02:00,24
